image_path,label,split
C:/Users/Siam/Desktop/SIAM_Datasets/SelfMAD_Combined_final_iv/datasets/morph/MIPGAN_I/train/04395d176-vs-04507d114.jpg,1,train
C:/Users/Siam/Desktop/SIAM_Datasets/SelfMAD_Combined_final_iv/datasets/morph/LMA/train/04427d69-vs-04509d246.jpg,1,train
C:/Users/Siam/Desktop/SIAM_Datasets/SelfMAD_Combined_final_iv/datasets/bonafide/LMA/train/04404-2.jpg,0,train
C:/Users/Siam/Desktop/SIAM_Datasets/SelfMAD_Combined_final_iv/datasets/bonafide/LMA/train/04519-1.jpg,0,train
C:/Users/Siam/Desktop/SIAM_Datasets/SelfMAD_Combined_final_iv/datasets/morph/MIPGAN_I/train/04425d26-vs-04478d64.jpg,1,train
C:/Users/Siam/Desktop/SIAM_Datasets/SelfMAD_Combined_final_iv/datasets/morph/MIPGAN_I/train/04477d57-vs-04519d176.jpg,1,train
C:/Users/Siam/Desktop/SIAM_Datasets/SelfMAD_Combined_final_iv/datasets/morph/MIPGAN_I/train/04388d39-vs-04461d257.jpg,1,train
C:/Users/Siam/Desktop/SIAM_Datasets/SelfMAD_Combined_final_iv/datasets/morph/MIPGAN_I/train/04395d176-vs-04530d88.jpg,1,train
C:/Users/Siam/Desktop/SIAM_Datasets/SelfMAD_Combined_final_iv/datasets/bonafide/MIPGAN_I/train/04559-7.jpg,0,train
C:/Users/Siam/Desktop/SIAM_Datasets/SelfMAD_Combined_final_iv/datasets/bonafide/MIPGAN_I/train/04512-5.jpg,0,train
C:/Users/Siam/Desktop/SIAM_Datasets/SelfMAD_Combined_final_iv/datasets/bonafide/LMA/train/04461-8.jpg,0,train
C:/Users/Siam/Desktop/SIAM_Datasets/SelfMAD_Combined_final_iv/datasets/morph/LMA/train/04387d134-vs-04461d257.jpg,1,train
C:/Users/Siam/Desktop/SIAM_Datasets/SelfMAD_Combined_final_iv/datasets/morph/LMA/train/04407d241-vs-04449d24.jpg,1,train
C:/Users/Siam/Desktop/SIAM_Datasets/SelfMAD_Combined_final_iv/datasets/morph/MIPGAN_I/train/04388d39-vs-04560d38.jpg,1,train
C:/Users/Siam/Desktop/SIAM_Datasets/SelfMAD_Combined_final_iv/datasets/morph/MIPGAN_I/train/04395d176-vs-04522d100.jpg,1,train
C:/Users/Siam/Desktop/SIAM_Datasets/SelfMAD_Combined_final_iv/datasets/morph/LMA/train/04471d79-vs-04520d44.jpg,1,train
C:/Users/Siam/Desktop/SIAM_Datasets/SelfMAD_Combined_final_iv/datasets/bonafide/LMA/train/04531-12.jpg,0,train
C:/Users/Siam/Desktop/SIAM_Datasets/SelfMAD_Combined_final_iv/datasets/bonafide/MIPGAN_I/train/04530-6.jpg,0,train
C:/Users/Siam/Desktop/SIAM_Datasets/SelfMAD_Combined_final_iv/datasets/morph/LMA/train/04395d176-vs-04507d114.jpg,1,train
C:/Users/Siam/Desktop/SIAM_Datasets/SelfMAD_Combined_final_iv/datasets/morph/MIPGAN_I/train/04472d24-vs-04482d109.jpg,1,train
C:/Users/Siam/Desktop/SIAM_Datasets/SelfMAD_Combined_final_iv/datasets/morph/MIPGAN_I/train/04456d211-vs-04485d64.jpg,1,train
C:/Users/Siam/Desktop/SIAM_Datasets/SelfMAD_Combined_final_iv/datasets/bonafide/MIPGAN_I/train/04569-1.jpg,0,train
C:/Users/Siam/Desktop/SIAM_Datasets/SelfMAD_Combined_final_iv/datasets/morph/LMA/train/04378d80-vs-04522d100.jpg,1,train
C:/Users/Siam/Desktop/SIAM_Datasets/SelfMAD_Combined_final_iv/datasets/bonafide/MIPGAN_I/train/04524-3.jpg,0,train
C:/Users/Siam/Desktop/SIAM_Datasets/SelfMAD_Combined_final_iv/datasets/bonafide/MIPGAN_I/train/04395-6.jpg,0,train
C:/Users/Siam/Desktop/SIAM_Datasets/SelfMAD_Combined_final_iv/datasets/bonafide/MIPGAN_I/train/04424-6.jpg,0,train
C:/Users/Siam/Desktop/SIAM_Datasets/SelfMAD_Combined_final_iv/datasets/morph/MIPGAN_I/train/04540d107-vs-04553d46.jpg,1,train
C:/Users/Siam/Desktop/SIAM_Datasets/SelfMAD_Combined_final_iv/datasets/morph/LMA/train/04472d24-vs-04507d114.jpg,1,train
C:/Users/Siam/Desktop/SIAM_Datasets/SelfMAD_Combined_final_iv/datasets/morph/MIPGAN_I/train/04378d80-vs-04380d101.jpg,1,train
C:/Users/Siam/Desktop/SIAM_Datasets/SelfMAD_Combined_final_iv/datasets/bonafide/MIPGAN_I/train/04467-5.jpg,0,train
C:/Users/Siam/Desktop/SIAM_Datasets/SelfMAD_Combined_final_iv/datasets/morph/MIPGAN_I/train/04388d39-vs-04522d100.jpg,1,train
C:/Users/Siam/Desktop/SIAM_Datasets/SelfMAD_Combined_final_iv/datasets/morph/MIPGAN_I/train/04433d84-vs-04560d38.jpg,1,train
C:/Users/Siam/Desktop/SIAM_Datasets/SelfMAD_Combined_final_iv/datasets/bonafide/LMA/train/04509-6.jpg,0,train
C:/Users/Siam/Desktop/SIAM_Datasets/SelfMAD_Combined_final_iv/datasets/morph/LMA/train/04388d39-vs-04577d61.jpg,1,train
C:/Users/Siam/Desktop/SIAM_Datasets/SelfMAD_Combined_final_iv/datasets/morph/LMA/train/04472d24-vs-04506d39.jpg,1,train
C:/Users/Siam/Desktop/SIAM_Datasets/SelfMAD_Combined_final_iv/datasets/bonafide/MIPGAN_I/train/04476-6.jpg,0,train
C:/Users/Siam/Desktop/SIAM_Datasets/SelfMAD_Combined_final_iv/datasets/bonafide/MIPGAN_I/train/04456-7.jpg,0,train
C:/Users/Siam/Desktop/SIAM_Datasets/SelfMAD_Combined_final_iv/datasets/bonafide/LMA/train/04531-7.jpg,0,train
C:/Users/Siam/Desktop/SIAM_Datasets/SelfMAD_Combined_final_iv/datasets/morph/MIPGAN_I/train/04387d134-vs-04407d103.jpg,1,train
C:/Users/Siam/Desktop/SIAM_Datasets/SelfMAD_Combined_final_iv/datasets/morph/LMA/train/04388d39-vs-04512d300.jpg,1,train
C:/Users/Siam/Desktop/SIAM_Datasets/SelfMAD_Combined_final_iv/datasets/bonafide/LMA/train/04511-7.jpg,0,train
C:/Users/Siam/Desktop/SIAM_Datasets/SelfMAD_Combined_final_iv/datasets/morph/LMA/train/04449d24-vs-04461d257.jpg,1,train
C:/Users/Siam/Desktop/SIAM_Datasets/SelfMAD_Combined_final_iv/datasets/morph/LMA/train/04433d84-vs-04520d44.jpg,1,train
C:/Users/Siam/Desktop/SIAM_Datasets/SelfMAD_Combined_final_iv/datasets/morph/LMA/train/04378d80-vs-04506d39.jpg,1,train
C:/Users/Siam/Desktop/SIAM_Datasets/SelfMAD_Combined_final_iv/datasets/morph/LMA/train/04387d134-vs-04388d39.jpg,1,train
C:/Users/Siam/Desktop/SIAM_Datasets/SelfMAD_Combined_final_iv/datasets/morph/MIPGAN_I/train/04482d109-vs-04484d06.jpg,1,train
C:/Users/Siam/Desktop/SIAM_Datasets/SelfMAD_Combined_final_iv/datasets/morph/MIPGAN_I/train/04411d26-vs-04460d222.jpg,1,train
C:/Users/Siam/Desktop/SIAM_Datasets/SelfMAD_Combined_final_iv/datasets/morph/LMA/train/04449d24-vs-04477d57.jpg,1,train
C:/Users/Siam/Desktop/SIAM_Datasets/SelfMAD_Combined_final_iv/datasets/bonafide/LMA/train/04471-1.jpg,0,train
C:/Users/Siam/Desktop/SIAM_Datasets/SelfMAD_Combined_final_iv/datasets/morph/LMA/train/04522d100-vs-04530d88.jpg,1,train
C:/Users/Siam/Desktop/SIAM_Datasets/SelfMAD_Combined_final_iv/datasets/bonafide/MIPGAN_I/train/04434-7.jpg,0,train
C:/Users/Siam/Desktop/SIAM_Datasets/SelfMAD_Combined_final_iv/datasets/bonafide/MIPGAN_I/train/04471-3.jpg,0,train
C:/Users/Siam/Desktop/SIAM_Datasets/SelfMAD_Combined_final_iv/datasets/morph/LMA/train/04461d257-vs-04577d61.jpg,1,train
C:/Users/Siam/Desktop/SIAM_Datasets/SelfMAD_Combined_final_iv/datasets/morph/LMA/train/04434d54-vs-04560d38.jpg,1,train
C:/Users/Siam/Desktop/SIAM_Datasets/SelfMAD_Combined_final_iv/datasets/morph/LMA/train/04482d109-vs-04514d298.jpg,1,train
C:/Users/Siam/Desktop/SIAM_Datasets/SelfMAD_Combined_final_iv/datasets/morph/MIPGAN_I/train/04411d26-vs-04531d44.jpg,1,train
C:/Users/Siam/Desktop/SIAM_Datasets/SelfMAD_Combined_final_iv/datasets/morph/MIPGAN_I/train/04386d80-vs-04495d269.jpg,1,train
C:/Users/Siam/Desktop/SIAM_Datasets/SelfMAD_Combined_final_iv/datasets/bonafide/LMA/train/04460-3.jpg,0,train
C:/Users/Siam/Desktop/SIAM_Datasets/SelfMAD_Combined_final_iv/datasets/bonafide/MIPGAN_I/train/04406-3.jpg,0,train
C:/Users/Siam/Desktop/SIAM_Datasets/SelfMAD_Combined_final_iv/datasets/morph/MIPGAN_I/train/04408d110-vs-04435d49.jpg,1,train
C:/Users/Siam/Desktop/SIAM_Datasets/SelfMAD_Combined_final_iv/datasets/bonafide/LMA/train/04442-3.jpg,0,train
C:/Users/Siam/Desktop/SIAM_Datasets/SelfMAD_Combined_final_iv/datasets/bonafide/MIPGAN_I/train/04575-8.jpg,0,train
C:/Users/Siam/Desktop/SIAM_Datasets/SelfMAD_Combined_final_iv/datasets/bonafide/MIPGAN_I/train/04400-7.jpg,0,train
C:/Users/Siam/Desktop/SIAM_Datasets/SelfMAD_Combined_final_iv/datasets/morph/MIPGAN_I/train/04378d80-vs-04400d00.jpg,1,train
C:/Users/Siam/Desktop/SIAM_Datasets/SelfMAD_Combined_final_iv/datasets/bonafide/LMA/train/04584-3.jpg,0,train
C:/Users/Siam/Desktop/SIAM_Datasets/SelfMAD_Combined_final_iv/datasets/morph/MIPGAN_I/train/04428d227-vs-04548d34.jpg,1,train
C:/Users/Siam/Desktop/SIAM_Datasets/SelfMAD_Combined_final_iv/datasets/bonafide/LMA/train/04400-13.jpg,0,train
C:/Users/Siam/Desktop/SIAM_Datasets/SelfMAD_Combined_final_iv/datasets/bonafide/MIPGAN_I/train/04575-7.jpg,0,train
C:/Users/Siam/Desktop/SIAM_Datasets/SelfMAD_Combined_final_iv/datasets/bonafide/MIPGAN_I/train/04531-3.jpg,0,train
C:/Users/Siam/Desktop/SIAM_Datasets/SelfMAD_Combined_final_iv/datasets/morph/MIPGAN_I/train/04433d84-vs-04482d109.jpg,1,train
C:/Users/Siam/Desktop/SIAM_Datasets/SelfMAD_Combined_final_iv/datasets/bonafide/MIPGAN_I/train/04434-6.jpg,0,train
C:/Users/Siam/Desktop/SIAM_Datasets/SelfMAD_Combined_final_iv/datasets/morph/MIPGAN_I/train/04496d90-vs-04558d38.jpg,1,train
C:/Users/Siam/Desktop/SIAM_Datasets/SelfMAD_Combined_final_iv/datasets/morph/LMA/train/04461d257-vs-04560d38.jpg,1,train
C:/Users/Siam/Desktop/SIAM_Datasets/SelfMAD_Combined_final_iv/datasets/morph/LMA/train/04407d103-vs-04414d60.jpg,1,train
C:/Users/Siam/Desktop/SIAM_Datasets/SelfMAD_Combined_final_iv/datasets/morph/MIPGAN_I/train/04449d24-vs-04482d109.jpg,1,train
C:/Users/Siam/Desktop/SIAM_Datasets/SelfMAD_Combined_final_iv/datasets/morph/LMA/train/04472d24-vs-04531d44.jpg,1,train
C:/Users/Siam/Desktop/SIAM_Datasets/SelfMAD_Combined_final_iv/datasets/morph/MIPGAN_I/train/04482d109-vs-04560d38.jpg,1,train
C:/Users/Siam/Desktop/SIAM_Datasets/SelfMAD_Combined_final_iv/datasets/bonafide/LMA/train/04540-5.jpg,0,train
C:/Users/Siam/Desktop/SIAM_Datasets/SelfMAD_Combined_final_iv/datasets/morph/MIPGAN_I/train/04428d227-vs-04484d06.jpg,1,train
C:/Users/Siam/Desktop/SIAM_Datasets/SelfMAD_Combined_final_iv/datasets/morph/MIPGAN_I/train/04433d84-vs-04531d44.jpg,1,train
C:/Users/Siam/Desktop/SIAM_Datasets/SelfMAD_Combined_final_iv/datasets/bonafide/MIPGAN_I/train/04496-11.jpg,0,train
C:/Users/Siam/Desktop/SIAM_Datasets/SelfMAD_Combined_final_iv/datasets/bonafide/LMA/train/04507-10.jpg,0,train
C:/Users/Siam/Desktop/SIAM_Datasets/SelfMAD_Combined_final_iv/datasets/bonafide/LMA/train/04482-3.jpg,0,train
C:/Users/Siam/Desktop/SIAM_Datasets/SelfMAD_Combined_final_iv/datasets/morph/MIPGAN_I/train/04471d79-vs-04479d67.jpg,1,train
C:/Users/Siam/Desktop/SIAM_Datasets/SelfMAD_Combined_final_iv/datasets/morph/LMA/train/04461d257-vs-04512d300.jpg,1,train
C:/Users/Siam/Desktop/SIAM_Datasets/SelfMAD_Combined_final_iv/datasets/bonafide/MIPGAN_I/train/04388-14.jpg,0,train
C:/Users/Siam/Desktop/SIAM_Datasets/SelfMAD_Combined_final_iv/datasets/morph/LMA/train/04376d103-vs-04409d62.jpg,1,train
C:/Users/Siam/Desktop/SIAM_Datasets/SelfMAD_Combined_final_iv/datasets/morph/MIPGAN_I/train/04434d54-vs-04558d38.jpg,1,train
C:/Users/Siam/Desktop/SIAM_Datasets/SelfMAD_Combined_final_iv/datasets/bonafide/MIPGAN_I/train/04388-8.jpg,0,train
C:/Users/Siam/Desktop/SIAM_Datasets/SelfMAD_Combined_final_iv/datasets/bonafide/MIPGAN_I/train/04424-11.jpg,0,train
C:/Users/Siam/Desktop/SIAM_Datasets/SelfMAD_Combined_final_iv/datasets/bonafide/MIPGAN_I/train/04509-2.jpg,0,train
C:/Users/Siam/Desktop/SIAM_Datasets/SelfMAD_Combined_final_iv/datasets/morph/LMA/train/04378d80-vs-04482d109.jpg,1,train
C:/Users/Siam/Desktop/SIAM_Datasets/SelfMAD_Combined_final_iv/datasets/bonafide/LMA/train/04386-4.jpg,0,train
C:/Users/Siam/Desktop/SIAM_Datasets/SelfMAD_Combined_final_iv/datasets/morph/LMA/train/04378d80-vs-04481d83.jpg,1,train
C:/Users/Siam/Desktop/SIAM_Datasets/SelfMAD_Combined_final_iv/datasets/morph/LMA/train/04407d103-vs-04428d227.jpg,1,train
C:/Users/Siam/Desktop/SIAM_Datasets/SelfMAD_Combined_final_iv/datasets/morph/MIPGAN_I/train/04476d10-vs-04553d46.jpg,1,train
C:/Users/Siam/Desktop/SIAM_Datasets/SelfMAD_Combined_final_iv/datasets/morph/LMA/train/04433d84-vs-04479d67.jpg,1,train
C:/Users/Siam/Desktop/SIAM_Datasets/SelfMAD_Combined_final_iv/datasets/morph/MIPGAN_I/train/04471d79-vs-04520d44.jpg,1,train
C:/Users/Siam/Desktop/SIAM_Datasets/SelfMAD_Combined_final_iv/datasets/bonafide/LMA/train/04424-7.jpg,0,train
C:/Users/Siam/Desktop/SIAM_Datasets/SelfMAD_Combined_final_iv/datasets/morph/MIPGAN_I/train/04481d83-vs-04496d90.jpg,1,train
C:/Users/Siam/Desktop/SIAM_Datasets/SelfMAD_Combined_final_iv/datasets/morph/LMA/train/04535d43-vs-04553d46.jpg,1,train
C:/Users/Siam/Desktop/SIAM_Datasets/SelfMAD_Combined_final_iv/datasets/morph/LMA/train/04434d54-vs-04484d06.jpg,1,train
C:/Users/Siam/Desktop/SIAM_Datasets/SelfMAD_Combined_final_iv/datasets/morph/MIPGAN_I/train/04442d54-vs-04471d79.jpg,1,train
C:/Users/Siam/Desktop/SIAM_Datasets/SelfMAD_Combined_final_iv/datasets/morph/MIPGAN_I/train/04446d52-vs-04495d269.jpg,1,train
C:/Users/Siam/Desktop/SIAM_Datasets/SelfMAD_Combined_final_iv/datasets/morph/MIPGAN_I/train/04411d26-vs-04520d44.jpg,1,train
C:/Users/Siam/Desktop/SIAM_Datasets/SelfMAD_Combined_final_iv/datasets/morph/LMA/train/04442d54-vs-04479d67.jpg,1,train
C:/Users/Siam/Desktop/SIAM_Datasets/SelfMAD_Combined_final_iv/datasets/morph/MIPGAN_I/train/04414d60-vs-04461d257.jpg,1,train
C:/Users/Siam/Desktop/SIAM_Datasets/SelfMAD_Combined_final_iv/datasets/bonafide/LMA/train/04437-1.jpg,0,train
C:/Users/Siam/Desktop/SIAM_Datasets/SelfMAD_Combined_final_iv/datasets/morph/LMA/train/04479d67-vs-04511d49.jpg,1,train
C:/Users/Siam/Desktop/SIAM_Datasets/SelfMAD_Combined_final_iv/datasets/bonafide/LMA/train/04575-8.jpg,0,train
C:/Users/Siam/Desktop/SIAM_Datasets/SelfMAD_Combined_final_iv/datasets/bonafide/MIPGAN_I/train/04431-6.jpg,0,train
C:/Users/Siam/Desktop/SIAM_Datasets/SelfMAD_Combined_final_iv/datasets/morph/LMA/train/04427d69-vs-04553d46.jpg,1,train
C:/Users/Siam/Desktop/SIAM_Datasets/SelfMAD_Combined_final_iv/datasets/bonafide/MIPGAN_I/train/04484-6.jpg,0,train
C:/Users/Siam/Desktop/SIAM_Datasets/SelfMAD_Combined_final_iv/datasets/morph/LMA/train/04410d164-vs-04411d26.jpg,1,train
C:/Users/Siam/Desktop/SIAM_Datasets/SelfMAD_Combined_final_iv/datasets/morph/MIPGAN_I/train/04456d211-vs-04460d222.jpg,1,train
C:/Users/Siam/Desktop/SIAM_Datasets/SelfMAD_Combined_final_iv/datasets/bonafide/MIPGAN_I/train/04435-3.jpg,0,train
C:/Users/Siam/Desktop/SIAM_Datasets/SelfMAD_Combined_final_iv/datasets/bonafide/MIPGAN_I/train/04386-4.jpg,0,train
C:/Users/Siam/Desktop/SIAM_Datasets/SelfMAD_Combined_final_iv/datasets/morph/MIPGAN_I/train/04461d257-vs-04520d44.jpg,1,train
C:/Users/Siam/Desktop/SIAM_Datasets/SelfMAD_Combined_final_iv/datasets/morph/LMA/train/04414d60-vs-04460d222.jpg,1,train
C:/Users/Siam/Desktop/SIAM_Datasets/SelfMAD_Combined_final_iv/datasets/bonafide/LMA/train/04437-4.jpg,0,train
C:/Users/Siam/Desktop/SIAM_Datasets/SelfMAD_Combined_final_iv/datasets/morph/LMA/train/04380d101-vs-04472d24.jpg,1,train
C:/Users/Siam/Desktop/SIAM_Datasets/SelfMAD_Combined_final_iv/datasets/morph/MIPGAN_I/train/04427d69-vs-04476d10.jpg,1,train
C:/Users/Siam/Desktop/SIAM_Datasets/SelfMAD_Combined_final_iv/datasets/morph/LMA/train/04435d49-vs-04557d121.jpg,1,train
C:/Users/Siam/Desktop/SIAM_Datasets/SelfMAD_Combined_final_iv/datasets/bonafide/MIPGAN_I/train/04442-2.jpg,0,train
C:/Users/Siam/Desktop/SIAM_Datasets/SelfMAD_Combined_final_iv/datasets/bonafide/MIPGAN_I/train/04403-1.jpg,0,train
C:/Users/Siam/Desktop/SIAM_Datasets/SelfMAD_Combined_final_iv/datasets/bonafide/LMA/train/04558-7.jpg,0,train
C:/Users/Siam/Desktop/SIAM_Datasets/SelfMAD_Combined_final_iv/datasets/morph/LMA/train/04376d103-vs-04557d121.jpg,1,train
C:/Users/Siam/Desktop/SIAM_Datasets/SelfMAD_Combined_final_iv/datasets/morph/MIPGAN_I/train/04442d54-vs-04514d298.jpg,1,train
C:/Users/Siam/Desktop/SIAM_Datasets/SelfMAD_Combined_final_iv/datasets/bonafide/LMA/train/04451-1.jpg,0,train
C:/Users/Siam/Desktop/SIAM_Datasets/SelfMAD_Combined_final_iv/datasets/bonafide/MIPGAN_I/train/04560-2.jpg,0,train
C:/Users/Siam/Desktop/SIAM_Datasets/SelfMAD_Combined_final_iv/datasets/morph/LMA/train/04411d26-vs-04482d109.jpg,1,train
C:/Users/Siam/Desktop/SIAM_Datasets/SelfMAD_Combined_final_iv/datasets/bonafide/LMA/train/04417-2.jpg,0,train
C:/Users/Siam/Desktop/SIAM_Datasets/SelfMAD_Combined_final_iv/datasets/bonafide/LMA/train/04577-5.jpg,0,train
C:/Users/Siam/Desktop/SIAM_Datasets/SelfMAD_Combined_final_iv/datasets/morph/MIPGAN_I/train/04386d80-vs-04446d52.jpg,1,train
C:/Users/Siam/Desktop/SIAM_Datasets/SelfMAD_Combined_final_iv/datasets/bonafide/MIPGAN_I/train/04433-5.jpg,0,train
C:/Users/Siam/Desktop/SIAM_Datasets/SelfMAD_Combined_final_iv/datasets/bonafide/MIPGAN_I/train/04442-7.jpg,0,train
C:/Users/Siam/Desktop/SIAM_Datasets/SelfMAD_Combined_final_iv/datasets/morph/LMA/train/04524d52-vs-04557d121.jpg,1,train
C:/Users/Siam/Desktop/SIAM_Datasets/SelfMAD_Combined_final_iv/datasets/morph/MIPGAN_I/train/04451d46-vs-04509d246.jpg,1,train
C:/Users/Siam/Desktop/SIAM_Datasets/SelfMAD_Combined_final_iv/datasets/morph/MIPGAN_I/train/04428d227-vs-04433d84.jpg,1,train
C:/Users/Siam/Desktop/SIAM_Datasets/SelfMAD_Combined_final_iv/datasets/morph/LMA/train/04488d241-vs-04509d246.jpg,1,train
C:/Users/Siam/Desktop/SIAM_Datasets/SelfMAD_Combined_final_iv/datasets/bonafide/MIPGAN_I/train/04433-7.jpg,0,train
C:/Users/Siam/Desktop/SIAM_Datasets/SelfMAD_Combined_final_iv/datasets/bonafide/MIPGAN_I/train/04481-6.jpg,0,train
C:/Users/Siam/Desktop/SIAM_Datasets/SelfMAD_Combined_final_iv/datasets/bonafide/MIPGAN_I/train/04460-2.jpg,0,train
C:/Users/Siam/Desktop/SIAM_Datasets/SelfMAD_Combined_final_iv/datasets/morph/MIPGAN_I/train/04428d227-vs-04442d54.jpg,1,train
C:/Users/Siam/Desktop/SIAM_Datasets/SelfMAD_Combined_final_iv/datasets/morph/MIPGAN_I/train/04461d257-vs-04477d57.jpg,1,train
C:/Users/Siam/Desktop/SIAM_Datasets/SelfMAD_Combined_final_iv/datasets/morph/MIPGAN_I/train/04400d00-vs-04479d67.jpg,1,train
C:/Users/Siam/Desktop/SIAM_Datasets/SelfMAD_Combined_final_iv/datasets/bonafide/LMA/train/04424-9.jpg,0,train
C:/Users/Siam/Desktop/SIAM_Datasets/SelfMAD_Combined_final_iv/datasets/bonafide/LMA/train/04577-10.jpg,0,train
C:/Users/Siam/Desktop/SIAM_Datasets/SelfMAD_Combined_final_iv/datasets/bonafide/MIPGAN_I/train/04507-5.jpg,0,train
C:/Users/Siam/Desktop/SIAM_Datasets/SelfMAD_Combined_final_iv/datasets/bonafide/LMA/train/04577-8.jpg,0,train
C:/Users/Siam/Desktop/SIAM_Datasets/SelfMAD_Combined_final_iv/datasets/morph/LMA/train/04428d227-vs-04460d222.jpg,1,train
C:/Users/Siam/Desktop/SIAM_Datasets/SelfMAD_Combined_final_iv/datasets/morph/MIPGAN_I/train/04402d14-vs-04553d46.jpg,1,train
C:/Users/Siam/Desktop/SIAM_Datasets/SelfMAD_Combined_final_iv/datasets/bonafide/MIPGAN_I/train/04519-1.jpg,0,train
C:/Users/Siam/Desktop/SIAM_Datasets/SelfMAD_Combined_final_iv/datasets/morph/MIPGAN_I/train/04380d101-vs-04417d78.jpg,1,train
C:/Users/Siam/Desktop/SIAM_Datasets/SelfMAD_Combined_final_iv/datasets/morph/LMA/train/04414d60-vs-04482d109.jpg,1,train
C:/Users/Siam/Desktop/SIAM_Datasets/SelfMAD_Combined_final_iv/datasets/bonafide/MIPGAN_I/train/04431-4.jpg,0,train
C:/Users/Siam/Desktop/SIAM_Datasets/SelfMAD_Combined_final_iv/datasets/bonafide/LMA/train/04584-6.jpg,0,train
C:/Users/Siam/Desktop/SIAM_Datasets/SelfMAD_Combined_final_iv/datasets/morph/LMA/train/04471d79-vs-04496d90.jpg,1,train
C:/Users/Siam/Desktop/SIAM_Datasets/SelfMAD_Combined_final_iv/datasets/bonafide/MIPGAN_I/train/04446-1.jpg,0,train
C:/Users/Siam/Desktop/SIAM_Datasets/SelfMAD_Combined_final_iv/datasets/morph/LMA/train/04380d101-vs-04428d227.jpg,1,train
C:/Users/Siam/Desktop/SIAM_Datasets/SelfMAD_Combined_final_iv/datasets/bonafide/LMA/train/04531-3.jpg,0,train
C:/Users/Siam/Desktop/SIAM_Datasets/SelfMAD_Combined_final_iv/datasets/morph/MIPGAN_I/train/04485d64-vs-04548d34.jpg,1,train
C:/Users/Siam/Desktop/SIAM_Datasets/SelfMAD_Combined_final_iv/datasets/morph/LMA/train/04379d116-vs-04408d110.jpg,1,train
C:/Users/Siam/Desktop/SIAM_Datasets/SelfMAD_Combined_final_iv/datasets/morph/LMA/train/04449d24-vs-04522d100.jpg,1,train
C:/Users/Siam/Desktop/SIAM_Datasets/SelfMAD_Combined_final_iv/datasets/bonafide/LMA/train/04560-6.jpg,0,train
C:/Users/Siam/Desktop/SIAM_Datasets/SelfMAD_Combined_final_iv/datasets/morph/LMA/train/04509d246-vs-04540d107.jpg,1,train
C:/Users/Siam/Desktop/SIAM_Datasets/SelfMAD_Combined_final_iv/datasets/morph/MIPGAN_I/train/04380d101-vs-04411d26.jpg,1,train
C:/Users/Siam/Desktop/SIAM_Datasets/SelfMAD_Combined_final_iv/datasets/morph/LMA/train/04402d14-vs-04557d121.jpg,1,train
C:/Users/Siam/Desktop/SIAM_Datasets/SelfMAD_Combined_final_iv/datasets/bonafide/LMA/train/04414-5.jpg,0,train
C:/Users/Siam/Desktop/SIAM_Datasets/SelfMAD_Combined_final_iv/datasets/morph/LMA/train/04376d103-vs-04451d46.jpg,1,train
C:/Users/Siam/Desktop/SIAM_Datasets/SelfMAD_Combined_final_iv/datasets/bonafide/LMA/train/04471-6.jpg,0,train
C:/Users/Siam/Desktop/SIAM_Datasets/SelfMAD_Combined_final_iv/datasets/morph/LMA/train/04434d54-vs-04506d39.jpg,1,train
C:/Users/Siam/Desktop/SIAM_Datasets/SelfMAD_Combined_final_iv/datasets/bonafide/LMA/train/04488-6.jpg,0,train
C:/Users/Siam/Desktop/SIAM_Datasets/SelfMAD_Combined_final_iv/datasets/morph/MIPGAN_I/train/04386d80-vs-04425d26.jpg,1,train
C:/Users/Siam/Desktop/SIAM_Datasets/SelfMAD_Combined_final_iv/datasets/bonafide/LMA/train/04435-2.jpg,0,train
C:/Users/Siam/Desktop/SIAM_Datasets/SelfMAD_Combined_final_iv/datasets/morph/MIPGAN_I/train/04409d62-vs-04524d52.jpg,1,train
C:/Users/Siam/Desktop/SIAM_Datasets/SelfMAD_Combined_final_iv/datasets/bonafide/MIPGAN_I/train/04417-5.jpg,0,train
C:/Users/Siam/Desktop/SIAM_Datasets/SelfMAD_Combined_final_iv/datasets/bonafide/MIPGAN_I/train/04388-9.jpg,0,train
C:/Users/Siam/Desktop/SIAM_Datasets/SelfMAD_Combined_final_iv/datasets/morph/LMA/train/04427d69-vs-04540d107.jpg,1,train
C:/Users/Siam/Desktop/SIAM_Datasets/SelfMAD_Combined_final_iv/datasets/morph/LMA/train/04379d116-vs-04451d46.jpg,1,train
C:/Users/Siam/Desktop/SIAM_Datasets/SelfMAD_Combined_final_iv/datasets/morph/LMA/train/04520d44-vs-04530d88.jpg,1,train
C:/Users/Siam/Desktop/SIAM_Datasets/SelfMAD_Combined_final_iv/datasets/morph/MIPGAN_I/train/04402d14-vs-04509d246.jpg,1,train
C:/Users/Siam/Desktop/SIAM_Datasets/SelfMAD_Combined_final_iv/datasets/bonafide/MIPGAN_I/train/04378-5.jpg,0,train
C:/Users/Siam/Desktop/SIAM_Datasets/SelfMAD_Combined_final_iv/datasets/morph/LMA/train/04461d257-vs-04530d88.jpg,1,train
C:/Users/Siam/Desktop/SIAM_Datasets/SelfMAD_Combined_final_iv/datasets/morph/MIPGAN_I/train/04379d116-vs-04427d69.jpg,1,train
C:/Users/Siam/Desktop/SIAM_Datasets/SelfMAD_Combined_final_iv/datasets/bonafide/LMA/train/04460-2.jpg,0,train
